symbol,date_et,hour_et,open,high,low,close,range
MSFT,2025-05-27,15,459.46,460.95,459.22,460.69,1.73001
MSFT,2025-05-28,9,461.22,462.52,459.36,459.605,3.16
MSFT,2025-05-28,10,459.6,460.13,459.13,459.52,1.0
MSFT,2025-05-28,11,459.51,459.7048,458.2977,458.8591,1.4071
MSFT,2025-05-28,12,458.86,458.98,457.74,457.925,1.24002
MSFT,2025-05-28,13,457.87,458.573,457.1343,458.555,1.43869
MSFT,2025-05-28,14,458.555,458.9,456.94,457.85,1.95999
MSFT,2025-05-28,15,457.83,458.39,457.05,457.38,1.34003
MSFT,2025-05-29,9,461.51,461.72,456.76,458.77,4.95999
MSFT,2025-05-29,10,458.73,459.91,458.2603,459.27,1.64969
MSFT,2025-05-29,11,459.27,459.45,455.3105,458.55,4.13953
MSFT,2025-05-29,12,458.5445,459.56,458.4,458.5372,1.16
MSFT,2025-05-29,13,458.555,458.86,457.28,457.51,1.57999
MSFT,2025-05-29,14,457.59,458.67,457.5,458.075,1.17001
MSFT,2025-05-29,15,458.07,459.97,457.62,458.45,2.35001
MSFT,2025-05-30,9,459.715,460.215,457.6001,459.415,2.6149
MSFT,2025-05-30,10,459.4125,459.4125,458.35,459.1675,1.0625
MSFT,2025-05-30,11,459.175,459.76,456.12,456.47,3.64001
MSFT,2025-05-30,12,456.48,457.58,455.54,457.09,2.03998
MSFT,2025-05-30,13,457.11,459.1678,456.6408,458.75,2.52698
MSFT,2025-05-30,14,458.8,460.8042,458.41,460.57,2.3942
MSFT,2025-05-30,15,460.61,461.68,458.67,459.59,3.00998
MSFT,2025-06-02,9,457.0,461.14,456.89,460.635,4.25
MSFT,2025-06-02,10,460.63,461.4499,459.94,460.57,1.50989
MSFT,2025-06-02,11,460.55,461.55,460.035,460.85,1.51498
MSFT,2025-06-02,12,460.86,462.06,460.58,460.98,1.48001
MSFT,2025-06-02,13,460.97,461.7,460.19,461.445,1.51001
MSFT,2025-06-02,14,461.48,461.91,461.1138,461.65,0.7962
MSFT,2025-06-02,15,461.57,462.11,460.93,462.02,1.17999
MSFT,2025-06-03,9,461.47,464.115,461.35,461.78,2.76498
MSFT,2025-06-03,10,461.825,462.82,460.8622,462.36,1.95779
MSFT,2025-06-03,11,462.37,462.9,462.0,462.5,0.89999
MSFT,2025-06-03,12,462.5,463.25,462.4562,463.03,0.79379
MSFT,2025-06-03,13,463.06,463.45,461.785,463.39,1.66501
MSFT,2025-06-03,14,463.415,463.62,462.99,463.365,0.63
MSFT,2025-06-03,15,463.34,463.49,462.66,463.14,0.82999
MSFT,2025-06-04,9,464.0,465.64,463.0201,464.9201,2.6199
MSFT,2025-06-04,10,464.92,465.15,463.77,464.6319,1.38
MSFT,2025-06-04,11,464.66,465.09,463.74,463.76,1.35001
MSFT,2025-06-04,12,463.74,464.82,463.665,464.7,1.155
MSFT,2025-06-04,13,464.69,465.1,464.17,464.76,0.92999
MSFT,2025-06-04,14,464.76,464.86,463.87,464.36,0.98999
MSFT,2025-06-04,15,464.33,464.55,463.27,463.889,1.28
MSFT,2025-06-05,9,465.0,467.36,464.03,466.405,3.32999
MSFT,2025-06-05,10,466.4,467.8625,464.51,467.64,3.35248
MSFT,2025-06-05,11,467.66,468.7493,467.24,468.185,1.50931
MSFT,2025-06-05,12,468.185,468.48,466.2431,467.29,2.23691
MSFT,2025-06-05,13,467.29,469.135,466.48,468.9616,2.655
MSFT,2025-06-05,14,468.945,469.65,467.11,467.43,2.54001
MSFT,2025-06-05,15,467.58,469.34,466.775,467.61,2.565
MSFT,2025-06-06,9,470.31,473.335,469.13,471.75,4.20499
MSFT,2025-06-06,10,471.73,472.34,469.77,470.61,2.57001
MSFT,2025-06-06,11,470.56,471.225,470.1,470.17,1.125
MSFT,2025-06-06,12,470.17,470.72,468.81,470.595,1.91
MSFT,2025-06-06,13,470.58,471.54,470.56,471.23,0.98001
MSFT,2025-06-06,14,471.23,471.83,470.39,470.44,1.43997
MSFT,2025-06-06,15,470.42,471.01,470.0801,470.16,0.9299
MSFT,2025-06-09,9,469.68,471.225,468.9,470.37,2.32501
MSFT,2025-06-09,10,470.41,471.08,469.78,470.15,1.29999
MSFT,2025-06-09,11,470.16,471.2,469.75,470.69,1.45001
MSFT,2025-06-09,12,470.72,472.5399,470.6206,472.4,1.91928
MSFT,2025-06-09,13,472.375,473.1,472.3,472.8968,0.80002
MSFT,2025-06-09,14,472.89,473.43,472.6201,473.2475,0.80991
MSFT,2025-06-09,15,473.24,473.42,472.235,472.76,1.18503
MSFT,2025-06-10,9,471.185,472.8,468.3301,469.87,4.46988
MSFT,2025-06-10,10,469.85,469.8911,468.285,469.05,1.60611
MSFT,2025-06-10,11,469.04,469.57,466.96,469.5118,2.61002
MSFT,2025-06-10,12,469.515,470.1709,469.263,469.4984,0.9079
MSFT,2025-06-10,13,469.485,469.5,467.91,468.225,1.59
MSFT,2025-06-10,14,468.225,470.64,468.2,470.25,2.44
MSFT,2025-06-10,15,470.265,471.03,469.71,470.93,1.32001
MSFT,2025-06-11,9,470.12,474.9185,469.655,474.6699,5.26349
MSFT,2025-06-11,10,474.6906,475.46,474.3742,474.685,1.08578
MSFT,2025-06-11,11,474.765,474.97,473.24,474.0515,1.73001
MSFT,2025-06-11,12,474.09,475.19,474.02,474.5715,1.17001
MSFT,2025-06-11,13,474.6,474.78,470.95,471.85,3.82999
MSFT,2025-06-11,14,471.79,472.97,471.33,472.18,1.64001
MSFT,2025-06-11,15,472.17,473.0,471.69,472.9,1.31
MSFT,2025-06-12,9,475.02,477.02,472.62,476.52,4.39999
MSFT,2025-06-12,10,476.53,478.0836,475.76,476.99,2.32358
MSFT,2025-06-12,11,476.98,478.815,476.58,478.7,2.23502
MSFT,2025-06-12,12,478.53,479.99,477.835,479.2869,2.155
MSFT,2025-06-12,13,479.3,480.14,479.12,479.4849,1.02002
MSFT,2025-06-12,14,479.5,480.4,478.99,479.74,1.41
MSFT,2025-06-12,15,479.71,479.72,477.99,479.03,1.73001
MSFT,2025-06-13,9,476.18,479.18,475.13,475.22,4.04999
MSFT,2025-06-13,10,475.23,477.22,474.95,476.395,2.26999
MSFT,2025-06-13,11,476.375,478.08,475.73,477.16,2.34998
MSFT,2025-06-13,12,477.175,477.35,475.43,475.56,1.92001
MSFT,2025-06-13,13,475.51,476.04,473.9018,474.05,2.13821
MSFT,2025-06-13,14,474.035,474.72,472.8,474.215,1.92001
MSFT,2025-06-13,15,474.235,475.18,473.7,474.96,1.47998
MSFT,2025-06-16,9,475.265,480.6943,475.0,480.08,5.69431
MSFT,2025-06-16,10,480.0801,480.44,479.2,480.02,1.23999
MSFT,2025-06-16,11,479.97,480.6499,479.63,479.83,1.0199
MSFT,2025-06-16,12,479.825,480.3192,479.4,480.1207,0.91922
MSFT,2025-06-16,13,480.17,480.31,478.38,478.58,1.92999
MSFT,2025-06-16,14,478.6125,479.0,477.7628,478.54,1.23721
MSFT,2025-06-16,15,478.51,479.33,477.97,479.05,1.35999
MSFT,2025-06-17,9,475.395,476.61,474.1,476.15,2.50998
MSFT,2025-06-17,10,476.122,477.1,475.46,476.84,1.64001
MSFT,2025-06-17,11,476.84,478.04,476.7348,477.68,1.30521
MSFT,2025-06-17,12,477.6418,478.7399,476.615,476.615,2.12491
MSFT,2025-06-17,13,476.59,477.27,475.39,476.4351,1.87997
MSFT,2025-06-17,14,476.33,477.64,475.995,477.565,1.64502
MSFT,2025-06-17,15,477.61,478.68,477.33,478.04,1.35001
MSFT,2025-06-18,9,478.0,478.65,474.46,478.365,4.19
MSFT,2025-06-18,10,478.38,479.495,477.31,478.81,2.185
MSFT,2025-06-18,11,479.22,479.69,478.78,478.99,0.91
MSFT,2025-06-18,12,478.97,479.8,478.43,478.43,1.37
MSFT,2025-06-18,13,478.47,480.34,477.98,479.315,2.35999
MSFT,2025-06-18,14,479.3101,480.67,477.85,478.54,2.82001
MSFT,2025-06-18,15,478.54,481.0,478.37,480.24,2.63
MSFT,2025-06-20,9,482.1,483.44,479.14,479.6,4.29999
MSFT,2025-06-20,10,479.62,480.73,478.9,479.87,1.83002
MSFT,2025-06-20,11,479.89,481.01,479.39,479.76,1.62
MSFT,2025-06-20,12,479.7,481.36,478.8,478.86,2.56
MSFT,2025-06-20,13,478.805,479.1899,478.12,478.735,1.06992
MSFT,2025-06-20,14,478.795,478.94,477.15,477.35,1.79001
MSFT,2025-06-20,15,477.39,478.77,476.87,477.2275,1.89999
MSFT,2025-06-23,9,477.72,477.805,472.51,475.65,5.29498
MSFT,2025-06-23,10,475.65,479.54,475.27,478.985,4.27002
MSFT,2025-06-23,11,478.995,481.58,478.9401,480.62,2.63989
MSFT,2025-06-23,12,480.6,486.32,478.7,485.905,7.62
MSFT,2025-06-23,13,486.035,487.75,485.794,486.77,1.95599
MSFT,2025-06-23,14,486.81,487.49,485.1615,486.47,2.32849
MSFT,2025-06-23,15,486.4685,487.0999,485.45,485.92,1.6499
MSFT,2025-06-24,9,488.74,489.66,486.795,487.545,2.86499
MSFT,2025-06-24,10,487.57,490.55,487.46,490.4475,3.09
MSFT,2025-06-24,11,490.52,491.49,489.94,490.7,1.54999
MSFT,2025-06-24,12,490.66,491.41,489.94,490.47,1.47
MSFT,2025-06-24,13,490.45,491.849,490.42,491.24,1.42899
MSFT,2025-06-24,14,491.21,491.21,490.33,490.84,0.88
MSFT,2025-06-24,15,490.82,491.07,489.51,490.12,1.56
MSFT,2025-06-25,9,491.61,494.5556,491.61,493.535,2.94562
MSFT,2025-06-25,10,493.62,493.96,492.44,492.59,1.51999
MSFT,2025-06-25,11,492.57,492.765,491.15,491.615,1.61502
MSFT,2025-06-25,12,491.63,491.6599,490.11,490.64,1.54993
MSFT,2025-06-25,13,490.61,490.8,489.39,490.4798,1.40997
MSFT,2025-06-25,14,490.48,491.59,490.09,491.16,1.5
MSFT,2025-06-25,15,491.13,492.44,490.95,492.44,1.48999
MSFT,2025-06-26,9,492.98,496.96,492.93,495.25,4.03
MSFT,2025-06-26,10,495.25,495.91,492.81,493.245,3.10001
MSFT,2025-06-26,11,493.225,494.6,493.04,493.87,1.56
MSFT,2025-06-26,12,493.87,496.43,493.78,495.9108,2.64999
MSFT,2025-06-26,13,495.97,497.8,495.97,497.69,1.82999
MSFT,2025-06-26,14,497.7,498.03,496.93,497.43,1.10001
MSFT,2025-06-26,15,497.39,497.955,496.5,497.31,1.45499
MSFT,2025-06-27,9,497.325,498.17,496.21,497.72,1.96002
MSFT,2025-06-27,10,497.75,498.06,496.31,497.925,1.75
MSFT,2025-06-27,11,497.9156,499.29,497.84,497.97,1.45001
MSFT,2025-06-27,12,497.975,498.35,497.1942,497.48,1.15579
MSFT,2025-06-27,13,497.45,498.03,495.6247,495.656,2.4053
MSFT,2025-06-27,14,495.66,496.23,494.4642,494.89,1.76581
MSFT,2025-06-27,15,494.925,496.68,493.03,495.88,3.64999
MSFT,2025-06-30,9,497.41,498.0,495.59,496.0577,2.41
MSFT,2025-06-30,10,496.075,497.5,495.33,497.3875,2.17001
MSFT,2025-06-30,11,497.43,499.31,497.25,497.83,2.06
MSFT,2025-06-30,12,497.815,498.76,497.27,497.6794,1.49002
MSFT,2025-06-30,13,497.6751,498.33,496.97,498.03,1.35999
MSFT,2025-06-30,14,498.0307,499.38,497.69,499.045,1.69
MSFT,2025-06-30,15,499.045,500.76,497.16,497.16,3.60001
MSFT,2025-07-01,9,496.47,498.05,495.64,497.155,2.40997
MSFT,2025-07-01,10,497.13,497.14,491.83,493.805,5.31003
MSFT,2025-07-01,11,493.77,493.95,490.98,491.88,2.97
MSFT,2025-07-01,12,491.78,494.05,491.59,493.2542,2.45999
MSFT,2025-07-01,13,493.255,493.35,492.23,492.55,1.12
MSFT,2025-07-01,14,492.54,492.94,491.19,492.29,1.75
MSFT,2025-07-01,15,492.295,493.015,491.805,492.02,1.21002
MSFT,2025-07-02,9,489.99,493.5,488.7,491.765,4.79999
MSFT,2025-07-02,10,491.8,492.76,491.12,491.94,1.64001
MSFT,2025-07-02,11,491.96,492.68,491.24,492.176,1.44
MSFT,2025-07-02,12,492.15,492.21,490.151,490.235,2.05899
MSFT,2025-07-02,13,490.23,490.59,489.85,490.07,0.73999
MSFT,2025-07-02,14,490.04,490.6,489.72,490.21,0.88
MSFT,2025-07-02,15,490.2,492.0,490.015,490.97,1.98499
MSFT,2025-07-03,9,493.495,499.0399,493.44,498.2762,5.59988
MSFT,2025-07-03,10,498.31,499.68,497.568,498.43,2.112
MSFT,2025-07-03,11,498.45,500.12,498.3247,498.9285,1.79529
MSFT,2025-07-07,9,497.38,498.39,495.9827,497.605,2.40732
MSFT,2025-07-07,10,497.62,498.125,496.975,497.84,1.14999
MSFT,2025-07-07,11,497.845,498.75,496.4512,497.59,2.2988
MSFT,2025-07-07,12,497.57,498.01,496.275,496.46,1.73502
MSFT,2025-07-07,13,496.44,497.41,495.27,495.27,2.14001
MSFT,2025-07-07,14,495.26,497.25,495.225,496.6301,2.02499
MSFT,2025-07-07,15,496.645,497.97,496.645,497.83,1.32501
MSFT,2025-07-08,9,497.41,498.17,495.56,495.95,2.61002
MSFT,2025-07-08,10,495.945,497.12,494.11,494.875,3.01001
MSFT,2025-07-08,11,494.84,496.25,494.5401,496.0009,1.7099
MSFT,2025-07-08,12,496.0001,496.07,494.69,495.86,1.38
MSFT,2025-07-08,13,495.99,496.64,495.6,496.0275,1.04001
MSFT,2025-07-08,14,496.06,496.3,495.605,496.06,0.69498
MSFT,2025-07-08,15,496.04,496.9,495.7,496.66,1.19998
MSFT,2025-07-09,9,500.11,506.78,500.08,504.56,6.70001
MSFT,2025-07-09,10,504.56,504.61,500.45,501.53,4.15997
MSFT,2025-07-09,11,501.49,501.62,499.74,501.09,1.88
MSFT,2025-07-09,12,501.07,501.6699,500.0,501.47,1.66989
MSFT,2025-07-09,13,501.46,503.1,501.23,502.795,1.87
MSFT,2025-07-09,14,502.77,502.95,502.3,502.32,0.65002
MSFT,2025-07-09,15,502.3009,503.53,502.16,503.48,1.37
MSFT,2025-07-10,9,503.05,504.44,498.35,498.54,6.09
MSFT,2025-07-10,10,498.5,500.48,497.75,500.065,2.73001
MSFT,2025-07-10,11,500.15,500.64,499.07,500.275,1.57001
MSFT,2025-07-10,12,500.29,501.04,499.55,500.915,1.49002
MSFT,2025-07-10,13,500.925,501.8099,500.73,501.39,1.0799
MSFT,2025-07-10,14,501.42,502.03,501.02,501.55,1.01001
MSFT,2025-07-10,15,501.56,502.185,500.4,501.52,1.785
MSFT,2025-07-11,9,498.47,502.39,497.825,501.5,4.565
MSFT,2025-07-11,10,501.47,502.94,501.05,502.79,1.89001
MSFT,2025-07-11,11,502.76,505.03,502.74,504.71,2.29001
MSFT,2025-07-11,12,504.67,504.93,503.955,504.545,0.97501
MSFT,2025-07-11,13,504.53,504.63,503.29,504.28,1.34
MSFT,2025-07-11,14,504.2741,504.55,502.56,503.4029,1.98999
MSFT,2025-07-11,15,503.3375,504.08,503.07,503.17,1.00998
MSFT,2025-07-14,9,501.515,502.89,501.03,501.55,1.86002
MSFT,2025-07-14,10,501.59,503.97,501.1,502.965,2.87
MSFT,2025-07-14,11,503.03,503.38,502.3327,502.48,1.0473
MSFT,2025-07-14,12,502.46,503.07,502.16,502.72,0.91
MSFT,2025-07-14,13,502.73,503.07,502.1671,502.9,0.90289
MSFT,2025-07-14,14,502.91,503.45,502.58,502.97,0.87003
MSFT,2025-07-14,15,502.92,503.43,502.8001,502.94,0.62988
MSFT,2025-07-15,9,503.01,506.29,502.79,505.65,3.5
MSFT,2025-07-15,10,505.675,507.28,504.3701,507.28,2.90991
MSFT,2025-07-15,11,507.2504,507.39,506.22,507.32,1.17001
MSFT,2025-07-15,12,507.3432,507.7399,506.295,506.87,1.44489
MSFT,2025-07-15,13,506.86,508.19,506.81,507.95,1.38
MSFT,2025-07-15,14,507.95,508.3,506.25,506.58,2.04999
MSFT,2025-07-15,15,506.6,507.0395,505.63,505.63,1.40948
MSFT,2025-07-16,9,505.0,505.5,502.32,503.72,3.17999
MSFT,2025-07-16,10,503.81,505.15,502.64,504.4475,2.50998
MSFT,2025-07-16,11,504.25,505.5,501.89,503.89,3.60999
MSFT,2025-07-16,12,503.865,505.73,503.26,505.45,2.47
MSFT,2025-07-16,13,505.43,505.84,504.93,505.77,0.91
MSFT,2025-07-16,14,505.83,506.34,505.53,505.82,0.81
MSFT,2025-07-16,15,505.8019,506.72,505.51,505.53,1.20999
MSFT,2025-07-17,9,505.68,510.95,505.62,510.075,5.33002
MSFT,2025-07-17,10,510.03,512.33,509.92,511.89,2.41
MSFT,2025-07-17,11,511.895,513.37,511.81,512.845,1.56
MSFT,2025-07-17,12,512.85,513.3,512.35,512.8175,0.95001
MSFT,2025-07-17,13,512.78,513.0,511.8801,512.1436,1.1199
MSFT,2025-07-17,14,512.13,512.36,511.44,512.09,0.91998
MSFT,2025-07-17,15,512.07,512.6022,511.28,511.85,1.32217
MSFT,2025-07-18,9,514.48,514.64,510.33,510.535,4.31003
MSFT,2025-07-18,10,510.53,511.45,509.527,510.35,1.923
MSFT,2025-07-18,11,510.3617,510.775,508.33,508.765,2.44501
MSFT,2025-07-18,12,508.73,511.02,508.435,510.905,2.58499
MSFT,2025-07-18,13,510.97,511.55,510.44,511.5415,1.10999
MSFT,2025-07-18,14,511.54,511.96,510.0486,510.08,1.91138
MSFT,2025-07-18,15,510.085,510.79,509.155,509.96,1.63501
MSFT,2025-07-21,9,506.705,512.07,505.59,511.31,6.48001
MSFT,2025-07-21,10,511.335,512.06,509.99,510.435,2.07001
MSFT,2025-07-21,11,510.435,510.81,509.8,510.3882,1.01001
MSFT,2025-07-21,12,510.3575,511.3699,510.16,510.9101,1.2099
MSFT,2025-07-21,13,510.935,511.0485,509.97,510.5,1.07849
MSFT,2025-07-21,14,510.495,510.8,509.98,510.12,0.81998
MSFT,2025-07-21,15,510.12,510.26,509.5,510.2,0.76001
MSFT,2025-07-22,9,510.95,511.2,507.43,508.9469,3.77002
MSFT,2025-07-22,10,508.92,509.5892,507.9,508.24,1.68921
MSFT,2025-07-22,11,508.22,508.56,506.65,506.77,1.91
MSFT,2025-07-22,12,506.72,507.72,506.35,507.56,1.37
MSFT,2025-07-22,13,507.59,507.64,505.46,505.9994,2.18002
MSFT,2025-07-22,14,505.96,506.42,505.66,505.93,0.76001
MSFT,2025-07-22,15,505.91,506.33,505.27,505.39,1.06
MSFT,2025-07-23,9,506.5,506.7501,500.7,502.63,6.05008
MSFT,2025-07-23,10,502.63,502.8593,501.4029,502.395,1.45642
MSFT,2025-07-23,11,502.392,505.5,502.13,503.31,3.37
MSFT,2025-07-23,12,503.34,504.62,503.2427,504.1994,1.37729
MSFT,2025-07-23,13,504.17,505.75,504.14,505.35,1.60999
MSFT,2025-07-23,14,505.37,505.5844,504.55,505.395,1.03442
MSFT,2025-07-23,15,505.385,506.07,504.4,505.97,1.67001
MSFT,2025-07-24,9,509.4311,510.5,507.3,508.84,3.20001
MSFT,2025-07-24,10,508.88,510.8,508.35,510.55,2.44998
MSFT,2025-07-24,11,510.5601,512.4,510.5601,511.68,1.83994
MSFT,2025-07-24,12,511.7216,513.22,511.48,512.66,1.73996
MSFT,2025-07-24,13,512.66,512.92,511.89,512.59,1.02997
MSFT,2025-07-24,14,512.62,512.67,511.37,511.66,1.29999
MSFT,2025-07-24,15,511.68,513.1,510.65,510.85,2.44998
MSFT,2025-07-25,9,512.465,512.85,510.3592,512.565,2.49078
MSFT,2025-07-25,10,512.57,514.125,512.1101,514.02,2.01489
MSFT,2025-07-25,11,514.005,514.5,513.06,514.405,1.44
MSFT,2025-07-25,12,514.42,515.43,513.67,515.38,1.76001
MSFT,2025-07-25,13,515.37,517.9,515.19,517.22,2.71002
MSFT,2025-07-25,14,517.23,518.29,516.5,516.51,1.78998
MSFT,2025-07-25,15,516.525,516.81,513.125,513.77,3.685
MSFT,2025-07-28,9,514.08,515.0,512.36,514.08,2.64001
MSFT,2025-07-28,10,514.12,514.24,511.555,512.658,2.685
MSFT,2025-07-28,11,512.655,512.84,511.72,512.12,1.12003
MSFT,2025-07-28,12,512.135,512.44,511.11,511.165,1.33002
MSFT,2025-07-28,13,511.175,511.88,510.46,510.55,1.42001
MSFT,2025-07-28,14,510.53,510.87,510.135,510.79,0.73499
MSFT,2025-07-28,15,510.835,512.52,510.71,512.52,1.81003
MSFT,2025-07-29,9,515.69,517.62,513.7301,514.31,3.88989
MSFT,2025-07-29,10,514.345,514.39,512.7026,513.32,1.68744
MSFT,2025-07-29,11,513.335,514.73,512.39,512.8,2.33997
MSFT,2025-07-29,12,512.785,513.84,512.15,512.84,1.69
MSFT,2025-07-29,13,512.85,512.88,511.56,511.585,1.32001
MSFT,2025-07-29,14,511.595,512.8,511.59,512.28,1.20999
MSFT,2025-07-29,15,512.3,512.95,511.71,512.95,1.24002
MSFT,2025-07-30,9,515.56,515.95,510.6714,513.3,5.27863
MSFT,2025-07-30,10,513.39,514.3199,512.4325,513.06,1.88739
MSFT,2025-07-30,11,513.07,513.57,512.495,513.24,1.07501
MSFT,2025-07-30,12,513.32,513.43,512.67,512.9,0.76001
MSFT,2025-07-30,13,512.9,513.3,512.17,512.7368,1.13
MSFT,2025-07-30,14,512.75,513.43,509.44,511.25,3.98999
MSFT,2025-07-30,15,511.24,514.18,510.37,514.18,3.81
MSFT,2025-07-31,9,555.225,555.45,535.67,537.7001,19.78003
MSFT,2025-07-31,10,537.76,538.97,534.41,537.0,4.56
MSFT,2025-07-31,11,537.04,537.698,535.26,536.458,2.43799
MSFT,2025-07-31,12,536.45,537.1499,533.665,534.4967,3.48492
MSFT,2025-07-31,13,534.51,535.5,532.5401,534.37,2.9599
MSFT,2025-07-31,14,534.3,534.89,532.2,532.21,2.69
MSFT,2025-07-31,15,532.245,535.2,531.9,533.565,3.29999
MSFT,2025-08-01,9,535.315,535.8,526.83,527.95,8.96997
MSFT,2025-08-01,10,528.0,529.2499,523.3001,523.625,5.94977
MSFT,2025-08-01,11,523.625,524.85,522.64,524.28,2.20996
MSFT,2025-08-01,12,524.22,524.2594,520.86,523.285,3.39941
MSFT,2025-08-01,13,523.24,524.43,522.4,524.27,2.02997
MSFT,2025-08-01,14,524.275,524.975,523.64,524.13,1.33496
MSFT,2025-08-01,15,524.055,525.89,523.22,524.0,2.67004
MSFT,2025-08-04,9,528.19,536.46,528.135,535.0468,8.32501
MSFT,2025-08-04,10,535.015,536.89,533.19,533.63,3.70001
MSFT,2025-08-04,11,533.65,537.31,533.3,536.73,4.01001
MSFT,2025-08-04,12,536.79,537.54,536.56,537.3,0.97998
MSFT,2025-08-04,13,537.34,538.25,536.65,537.51,1.59998
MSFT,2025-08-04,14,537.5031,537.79,534.96,535.09,2.82996
MSFT,2025-08-04,15,535.075,535.68,534.08,535.47,1.59998
MSFT,2025-08-05,9,537.22,537.22,533.47,534.07,3.75
MSFT,2025-08-05,10,534.06,534.07,531.47,532.3685,2.60004
MSFT,2025-08-05,11,532.31,533.19,530.7,532.94,2.48999
MSFT,2025-08-05,12,532.915,533.19,531.28,531.595,1.90997
MSFT,2025-08-05,13,531.575,532.555,530.5,530.56,2.05499
MSFT,2025-08-05,14,530.55,530.55,528.39,529.0,2.15997
MSFT,2025-08-05,15,529.0,529.43,527.24,527.72,2.19
MSFT,2025-08-06,9,530.82,531.7,525.1,526.32,6.60004
MSFT,2025-08-06,10,526.32,526.79,524.595,525.665,2.19501
MSFT,2025-08-06,11,525.65,527.2,525.27,526.79,1.92999
MSFT,2025-08-06,12,526.7932,526.8175,525.25,525.85,1.5675
MSFT,2025-08-06,13,525.84,526.42,525.32,526.26,1.09998
MSFT,2025-08-06,14,526.27,526.74,525.4,525.46,1.33997
MSFT,2025-08-06,15,525.46,525.5,524.03,524.84,1.46997
MSFT,2025-08-07,9,526.57,528.03,523.45,524.58,4.58002
MSFT,2025-08-07,10,524.53,526.4229,524.195,524.49,2.22791
MSFT,2025-08-07,11,524.49,524.855,521.15,522.295,3.70496
MSFT,2025-08-07,12,522.27,524.94,520.57,520.96,4.37
MSFT,2025-08-07,13,520.995,521.3099,517.5511,518.697,3.75879
MSFT,2025-08-07,14,518.67,519.44,518.21,519.285,1.22998
MSFT,2025-08-07,15,519.31,521.1,518.79,521.1,2.31
MSFT,2025-08-08,9,522.56,524.66,522.12,522.955,2.53998
MSFT,2025-08-08,10,522.955,523.08,520.69,521.33,2.39001
MSFT,2025-08-08,11,521.31,521.69,519.41,521.07,2.28003
MSFT,2025-08-08,12,521.0636,522.27,520.94,521.94,1.33002
MSFT,2025-08-08,13,521.959,523.25,521.88,522.58,1.37
MSFT,2025-08-08,14,522.6,522.77,521.8986,521.975,0.8714
MSFT,2025-08-08,15,521.99,522.23,520.13,522.12,2.09998
MSFT,2025-08-11,9,522.46,525.0999,519.72,522.95,5.37994
MSFT,2025-08-11,10,523.0,526.69,522.9,524.94,3.78998
MSFT,2025-08-11,11,524.94,527.55,524.05,526.965,3.5
MSFT,2025-08-11,12,526.965,527.32,525.38,525.64,1.94
MSFT,2025-08-11,13,525.59,526.08,522.4301,522.515,3.6499
MSFT,2025-08-11,14,522.55,522.58,520.92,521.36,1.66003
MSFT,2025-08-11,15,521.38,522.1,520.23,521.75,1.87
MSFT,2025-08-12,9,523.88,527.59,522.71,526.12,4.88
MSFT,2025-08-12,10,526.195,527.05,524.35,526.425,2.70001
MSFT,2025-08-12,11,526.52,528.2,525.93,527.93,2.27002
MSFT,2025-08-12,12,527.93,529.0799,527.25,528.17,1.8299
MSFT,2025-08-12,13,528.2,530.98,527.65,530.04,3.32996
MSFT,2025-08-12,14,530.08,530.09,528.88,529.76,1.21002
MSFT,2025-08-12,15,529.73,530.7999,529.0,529.46,1.79993
MSFT,2025-08-13,9,532.185,532.7,528.8907,529.75,3.80933
MSFT,2025-08-13,10,529.77,530.705,526.8601,527.35,3.84491
MSFT,2025-08-13,11,527.29,528.6,526.28,526.355,2.31995
MSFT,2025-08-13,12,526.382,526.382,524.45,525.21,1.93201
MSFT,2025-08-13,13,525.215,525.2211,523.65,523.875,1.57111
MSFT,2025-08-13,14,523.885,523.92,521.57,522.4,2.34998
MSFT,2025-08-13,15,522.45,522.56,519.37,520.69,3.19
MSFT,2025-08-14,9,522.405,524.3699,520.155,523.43,4.21484
MSFT,2025-08-14,10,523.43,525.9499,523.1001,523.1001,2.84979
MSFT,2025-08-14,11,523.13,524.51,521.8,524.3825,2.71002
MSFT,2025-08-14,12,524.45,525.07,523.82,524.06,1.25
MSFT,2025-08-14,13,524.04,524.04,520.83,520.89,3.20996
MSFT,2025-08-14,14,520.86,522.035,520.14,521.46,1.89496
MSFT,2025-08-14,15,521.44,523.13,521.32,522.51,1.81
MSFT,2025-08-15,9,522.7,524.51,520.86,523.145,3.65002
MSFT,2025-08-15,10,523.15,523.42,521.33,522.91,2.08997
MSFT,2025-08-15,11,522.92,524.8537,522.09,523.905,2.76367
MSFT,2025-08-15,12,523.88,525.25,523.85,524.855,1.40002
MSFT,2025-08-15,13,524.862,526.1,523.76,523.99,2.33997
MSFT,2025-08-15,14,523.99,524.02,522.3911,523.14,1.62891
MSFT,2025-08-15,15,523.14,523.375,519.09,520.14,4.28497
MSFT,2025-08-18,9,521.585,522.82,517.8901,517.99,4.92993
MSFT,2025-08-18,10,517.85,518.49,516.57,516.6775,1.91998
MSFT,2025-08-18,11,516.68,517.35,515.8,517.19,1.54999
MSFT,2025-08-18,12,517.1876,517.8495,515.76,516.36,2.08948
MSFT,2025-08-18,13,516.35,517.0,515.24,516.085,1.76001
MSFT,2025-08-18,14,516.08,516.35,514.25,514.3,2.09998
MSFT,2025-08-18,15,514.305,517.305,514.02,517.14,3.28497
